|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m1/K22/K22_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Sp(TH)         Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1233.32        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1231.83        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1230.34        500.000        58.4456                 NaN            NaN            NaN   4.41212        5.50566        5.85801        24.3480        1.43065                 NaN
  1228.86        500.000        95.5645                 NaN            NaN            NaN   1.53872                 NaN  0.653878        2.13753       0.105358                 NaN
  1227.37        500.000        98.5606                 NaN            NaN            NaN  0.996294E-001  0.297546       0.183090       0.803944       0.551937E-001            NaN
  1225.89        500.000        98.4385                 NaN            NaN            NaN  0.412328                 NaN  0.142228       0.947386       0.595419E-001            NaN
  1224.40        500.000        98.8846                 NaN            NaN            NaN  0.359756                 NaN  0.186283       0.512970       0.564369E-001            NaN
  1222.91        500.000        92.8858                 NaN            NaN            NaN   1.31228       0.444830       0.782192        4.35686       0.218032                 NaN
  1221.43        500.000        96.5322                 NaN            NaN            NaN   1.03202                 NaN  0.435262        1.91335       0.871711E-001            NaN
  1219.94        500.000        97.4943                 NaN            NaN            NaN  0.186953       0.699432       0.411574        1.08999       0.117742                 NaN
  1218.46        500.000        97.7546                 NaN            NaN            NaN  0.304839                 NaN  0.108166        1.78859       0.438165E-001            NaN
  1216.97        500.000        97.5437                 NaN            NaN            NaN  0.518611       0.630220E-001  0.258422        1.51817       0.980530E-001            NaN
  1215.48        500.000        97.7848                 NaN            NaN            NaN  0.215184       0.364790       0.250033        1.31365       0.715682E-001            NaN
  1214.00        500.000        98.0856                 NaN            NaN            NaN  0.206535       0.465005       0.302094       0.848572       0.922235E-001            NaN
  1212.51        500.000        97.5381                 NaN            NaN            NaN  0.254616       0.197745       0.189639        1.77274       0.471992E-001            NaN
  1211.02        500.000        94.5250                 NaN            NaN            NaN  0.584032       0.656655       0.605568        3.44700       0.181779                 NaN
  1209.54        500.000       100.0000                 NaN  0.807515E-005            NaN  0.154517E-005            NaN  0.206803E-005            NaN            NaN            NaN
  1208.05        500.000        99.9999                 NaN            NaN            NaN  0.176558E-004            NaN  0.699422E-005  0.293877E-004            NaN            NaN
  1206.57        500.000        99.9999                 NaN            NaN            NaN  0.280919E-004            NaN  0.137421E-004  0.971928E-004  0.379635E-005            NaN
  1205.08        500.000        98.7460                 NaN            NaN            NaN  0.778158E-001  0.271999       0.140609       0.746418       0.172024E-001            NaN
  1203.59        500.000        95.0449                 NaN            NaN            NaN   1.12316       0.316339       0.554190        2.81379       0.147658                 NaN
  1202.11        500.000        97.8761                 NaN            NaN            NaN  0.286043       0.219394       0.267846        1.28372       0.669182E-001            NaN
  1200.62        500.000        96.9382                 NaN            NaN            NaN  0.440579       0.304951       0.666816        1.58606       0.634384E-001            NaN
  1199.14        500.000        98.8030                 NaN            NaN            NaN  0.109612       0.271944                 NaN  0.787228       0.282185E-001            NaN
  1197.65        500.000        98.9767                 NaN            NaN            NaN  0.275931                 NaN            NaN  0.676922       0.704753E-001            NaN
  1196.16        500.000        99.4443                 NaN            NaN            NaN  0.213245                 NaN            NaN  0.332328       0.101142E-001            NaN
  1194.68        500.000        98.7643                 NaN            NaN            NaN  0.296578                 NaN  0.931588E-001  0.818064       0.279034E-001            NaN
  1193.19        500.000        98.3993                 NaN            NaN            NaN  0.407224                 NaN  0.161196       0.978377       0.539292E-001            NaN
  1191.71        500.000        97.6544                 NaN            NaN            NaN  0.637258                 NaN  0.255522        1.42494       0.278874E-001            NaN
  1190.22        500.000        99.3430                 NaN            NaN            NaN  0.284668       0.210681E-005  0.933042E-001            NaN  0.411505E-001  0.237828     
  1188.73        500.000        98.1084                 NaN            NaN            NaN  0.649455E-001  0.963110E-001  0.969633E-001   1.60805       0.253635E-001            NaN
  1187.25        500.000        71.8669                 NaN            NaN            NaN   1.96037        1.09685        2.09087        11.8413       0.243180        10.9006     
  1185.76        500.000                 NaN            NaN            NaN            NaN   8.81595        3.07871        7.49684        41.1577       0.684269        38.7666     
  1184.28        500.000                 NaN            NaN            NaN            NaN   3.11483        8.74044        7.46543        41.2191       0.697981        38.7622     
  1182.79        500.000                 NaN            NaN            NaN            NaN   9.22325        2.66008        7.48864        41.1773       0.687576        38.7632     
  1181.30        500.000                 NaN            NaN            NaN            NaN   8.98804        2.89366        7.48520        41.1809       0.687904        38.7643     
  1179.82        500.000                 NaN            NaN  0.761398                 NaN   4.61810        6.10659        7.42674        41.3569       0.752872        38.9774     
  1178.33        500.000                 NaN            NaN            NaN            NaN   3.22199        8.64051        7.47430        41.2023       0.695219        38.7657     
  1176.84        500.000                 NaN            NaN            NaN            NaN   2.20843        9.66659        7.51476        41.1599       0.689635        38.7607     
  1175.36        500.000                 NaN            NaN            NaN            NaN   9.15540        2.73243        7.50754        41.1544       0.685308        38.7649     
  1173.87        500.000                 NaN            NaN   3.18168                 NaN   7.12489                 NaN   7.28873        41.8411       0.922821        39.6408     
  1172.39        500.000                 NaN            NaN   3.19406                 NaN   7.10713                 NaN   7.28902        41.8416       0.923524        39.6447     
  1170.90        500.000                 NaN            NaN   3.21673                 NaN   7.07342                 NaN   7.28848        41.8448       0.925129        39.6515     
  1169.41        500.000                 NaN            NaN   3.40766                 NaN   6.78709                 NaN   7.27268        41.8953       0.937486        39.6998     
  1167.93        500.000                 NaN            NaN   3.23622                 NaN   7.04602                 NaN   7.28943        41.8445       0.926100        39.6578     
  1166.44        500.000                 NaN            NaN            NaN            NaN   2.82811        9.02672        7.53417        41.1539       0.694621        38.7625     
  1164.96        500.000                 NaN            NaN   3.44336                 NaN   6.73590                 NaN   7.27330        41.8971       0.939446        39.7108     
  1163.47        500.000                 NaN            NaN   3.45412                 NaN   6.72062                 NaN   7.27359        41.8975       0.939996        39.7142     
  1161.98        500.000                 NaN            NaN   3.46551                 NaN   6.70432                 NaN   7.27382        41.8980       0.940618        39.7177     
  1160.50        500.000                 NaN            NaN            NaN            NaN   3.39727        8.48534        7.52219        41.1404       0.686484        38.7684     
  1159.01        500.000                 NaN            NaN            NaN            NaN   3.19056        8.70680        7.53062        41.1220       0.680461        38.7695     
  1157.53        500.000                 NaN            NaN            NaN            NaN   8.68253        3.21364        7.53271        41.1191       0.680949        38.7711     
  1156.04        500.000                 NaN            NaN  0.451495E-002            NaN   3.27289        8.60741        7.53168        41.1288       0.684414        38.7703     
  1154.55        500.000                 NaN            NaN   3.52005                 NaN   6.62644                 NaN   7.27504        41.9001       0.943554        39.7348     
  1153.07        500.000                 NaN            NaN   3.48515                 NaN   6.68081                 NaN   7.28157        41.8830       0.942497        39.7269     
  1151.58        500.000                 NaN            NaN   3.49579                 NaN   6.66565                 NaN   7.28180        41.8834       0.943046        39.7303     
  1150.10        500.000                 NaN            NaN   3.50629                 NaN   6.65068                 NaN   7.28205        41.8838       0.943592        39.7336     
  1148.61        500.000                 NaN            NaN   3.25593                 NaN   7.05845                 NaN   7.30786        41.7994       0.914153        39.6642     
  1147.12        500.000                 NaN            NaN   3.28110                 NaN   7.02080                 NaN   7.30687        41.8035       0.916059        39.6717     
  1145.64        500.000                 NaN            NaN   3.53638                 NaN   6.60800                 NaN   7.28284        41.8846       0.945102        39.7431     
  1144.15        500.000                 NaN            NaN   1.84837                 NaN   5.30425        3.84483        7.41541        41.4950       0.813036        39.2791     
  1142.66        500.000                 NaN            NaN   1.88976                 NaN   5.31236        3.77619        7.41420        41.5009       0.815640        39.2909     
  1141.18        500.000                 NaN            NaN   3.56667                 NaN   6.56496                 NaN   7.28351        41.8856       0.946614        39.7527     
  1139.69        500.000                 NaN            NaN   1.98985                 NaN   5.25192        3.69441        7.41349        41.5099       0.820026        39.3204     
  1138.21        500.000                 NaN            NaN   3.53094                 NaN   6.62844                 NaN   7.28591        41.8748       0.939314        39.7406     
  1136.72        500.000                 NaN            NaN   3.53205                 NaN   6.62844                 NaN   7.28687        41.8726       0.938932        39.7411     
  1135.23        500.000                 NaN            NaN   3.53138                 NaN   6.63129                 NaN   7.28797        41.8699       0.938365        39.7411     
  1133.75        500.000                 NaN            NaN   3.44864                 NaN   6.77383                 NaN   7.30293        41.8245       0.927675        39.7224     
  1132.26        500.000                 NaN            NaN   3.48680                 NaN   6.71044                 NaN   7.29744        41.8417       0.931805        39.7318     
  1130.78        500.000                 NaN            NaN   3.46636                 NaN   6.73048                 NaN   7.30873        41.8289       0.935081        39.7305     
  1129.29        500.000                 NaN            NaN   3.47090                 NaN   6.74019                 NaN   7.30199        41.8294       0.929239        39.7283     
  1127.80        500.000                 NaN            NaN   3.44938                 NaN   6.77293                 NaN   7.30213        41.8284       0.927123        39.7200     
  1126.32        500.000                 NaN            NaN   3.51713                 NaN   6.67215                 NaN   7.30169        41.8335       0.932525        39.7430     
  1124.83        500.000                 NaN            NaN   3.53043                 NaN   6.65270                 NaN   7.30161        41.8346       0.933412        39.7472     
  1123.35        500.000                 NaN            NaN   3.54085                 NaN   6.63378                 NaN   7.30364        41.8312       0.935721        39.7549     
  1121.86        500.000                 NaN            NaN   3.55541                 NaN   6.61636                 NaN   7.30160        41.8365       0.935026        39.7551     
  1120.37        500.000                 NaN            NaN   3.55508                 NaN   6.61499                 NaN   7.30487        41.8290       0.936157        39.7599     
  1118.89        500.000                 NaN            NaN   3.57984                 NaN   6.58091                 NaN   7.30166        41.8382       0.936587        39.7628     
  1117.40        500.000                 NaN            NaN   3.59353                 NaN   6.56142                 NaN   7.30104        41.8406       0.937219        39.7661     
  1115.92        500.000                 NaN            NaN   3.84141                 NaN   6.14945                 NaN   7.27780        41.9282       0.965473        39.8377     
  1114.43        500.000                 NaN            NaN   3.64137                 NaN   6.48879                 NaN   7.30089        41.8440       0.941508        39.7834     
  1112.94        500.000                 NaN            NaN   3.64388                 NaN   6.48625                 NaN   7.30095        41.8443       0.941220        39.7834     
  1111.46        500.000                 NaN            NaN   3.67686                 NaN   6.43305                 NaN   7.29811        41.8544       0.944697        39.7929     
  1109.97        500.000                 NaN            NaN   3.65726                 NaN   6.46468                 NaN   7.29929        41.8501       0.942471        39.7862     
  1108.48        500.000                 NaN            NaN   3.67459                 NaN   6.44082                 NaN   7.30093        41.8469       0.943445        39.7933     
  1107.00        500.000                 NaN            NaN   3.67527                 NaN   6.44232                 NaN   7.30128        41.8463       0.942588        39.7923     
  1105.51        500.000                 NaN            NaN   3.68558                 NaN   6.42739                 NaN   7.30139        41.8468       0.943234        39.7956     
  1104.03        500.000                 NaN            NaN   3.69554                 NaN   6.41310                 NaN   7.30157        41.8471       0.943835        39.7988     
  1102.54        500.000                 NaN            NaN   3.70540                 NaN   6.39888                 NaN   7.30172        41.8476       0.944442        39.8020     
  1101.05        500.000                 NaN            NaN   3.71499                 NaN   6.38511                 NaN   7.30191        41.8478       0.945017        39.8051     
  1099.57        500.000                 NaN            NaN   3.72438                 NaN   6.37166                 NaN   7.30211        41.8481       0.945575        39.8082     
  1098.08        500.000                 NaN            NaN   3.73358                 NaN   6.35851                 NaN   7.30232        41.8483       0.946117        39.8112     
  1096.60        500.000                 NaN            NaN   3.77632                 NaN   6.28480                 NaN   7.30191        41.8553       0.952531        39.8291     
  1095.11        500.000                 NaN            NaN   3.78517                 NaN   6.27214                 NaN   7.30222        41.8553       0.953056        39.8321     
  1093.62        500.000                 NaN            NaN   3.76676                 NaN   6.31038                 NaN   7.30355        41.8476       0.948412        39.8233     
  1092.14        500.000                 NaN            NaN   3.78166                 NaN   6.28855                 NaN   7.30446        41.8463       0.949632        39.8294     
  1090.65        500.000                 NaN            NaN   3.79021                 NaN   6.27639                 NaN   7.30480        41.8461       0.950132        39.8324     
  1089.17        500.000                 NaN            NaN   3.78552                 NaN   6.28463                 NaN   7.30391        41.8484       0.949094        39.8284     
  1087.68        500.000                 NaN            NaN   3.79397                 NaN   6.27264                 NaN   7.30424        41.8482       0.949583        39.8313     
  1086.19        500.000                 NaN            NaN   3.80227                 NaN   6.26089                 NaN   7.30459        41.8480       0.950060        39.8342     
  1084.71        500.000                 NaN            NaN   3.82207                 NaN   6.23149                 NaN   7.30632        41.8449       0.951894        39.8433     
  1083.22        500.000                 NaN            NaN   3.82966                 NaN   6.22092                 NaN   7.30676        41.8444       0.952274        39.8460     
  1081.73        500.000                 NaN            NaN   3.83415                 NaN   6.21551                 NaN   7.30685        41.8442       0.952236        39.8470     
  1080.25        500.000                 NaN            NaN   3.84018                 NaN   6.20720                 NaN   7.30761        41.8431       0.952524        39.8494     
  1078.76        500.000                 NaN            NaN   3.84789                 NaN   6.19660                 NaN   7.30789        41.8429       0.952865        39.8519     
  1077.28        500.000                 NaN            NaN   3.82396                 NaN   6.23411                 NaN   7.31430        41.8257       0.951403        39.8505     
  1075.79        500.000                 NaN            NaN   3.86457                 NaN   6.17076                 NaN   7.30806        41.8443       0.954464        39.8578     
  1074.30        500.000                 NaN            NaN   3.84490                 NaN   6.18156                 NaN   7.30768        41.8512       0.959259        39.8554     
  1072.82        500.000                 NaN            NaN   3.85082                 NaN   6.19538                 NaN   7.31519        41.8258       0.953128        39.8596     
  1071.33        500.000                 NaN            NaN   3.92799                 NaN   6.06411                 NaN   7.30035        41.8723       0.961775        39.8735     
  1069.85        500.000                 NaN            NaN   3.89265                 NaN   6.13313                 NaN   7.31071        41.8398       0.955547        39.8681     
  1068.36        500.000                 NaN            NaN   3.89992                 NaN   6.12296                 NaN   7.31128        41.8390       0.955958        39.8709     
  1066.87        500.000                 NaN            NaN   3.89031                 NaN   6.14055                 NaN   7.31146        41.8373       0.954169        39.8662     
  1065.39        500.000                 NaN            NaN   3.91601                 NaN   6.10026                 NaN   7.31299        41.8361       0.957013        39.8777     
  1063.90        500.000                 NaN            NaN   3.92230                 NaN   6.09169                 NaN   7.31357        41.8352       0.957306        39.8800     
  1062.42        500.000                 NaN            NaN   3.92848                 NaN   6.08327                 NaN   7.31416        41.8342       0.957590        39.8823     
  1060.93        500.000                 NaN            NaN   3.92442                 NaN   6.08700                 NaN   7.31066        41.8431       0.957550        39.8773     
  1059.44        500.000                 NaN            NaN   3.97398                 NaN   6.00449                 NaN   7.30401        41.8661       0.962794        39.8886     
  1057.96        500.000                 NaN            NaN   3.98128                 NaN   5.99388                 NaN   7.30433        41.8661       0.963278        39.8911     
  1056.47        500.000                 NaN            NaN   3.98794                 NaN   5.98439                 NaN   7.30488        41.8654       0.963698        39.8937     
  1054.99        500.000                 NaN            NaN   3.99439                 NaN   5.97525                 NaN   7.30547        41.8646       0.964095        39.8962     
  1053.50        500.000                 NaN            NaN   4.00072                 NaN   5.96632                 NaN   7.30607        41.8638       0.964476        39.8986     
  1052.01        500.000                 NaN            NaN   4.00693                 NaN   5.95758                 NaN   7.30668        41.8629       0.964843        39.9010     
  1050.53        500.000                 NaN            NaN   4.01303                 NaN   5.94903                 NaN   7.30730        41.8620       0.965197        39.9034     
  1049.04        500.000                 NaN            NaN   4.01902                 NaN   5.94065                 NaN   7.30793        41.8611       0.965537        39.9058     
  1047.55        500.000                 NaN            NaN   4.02463                 NaN   5.93306                 NaN   7.30853        41.8601       0.965787        39.9079     
  1046.07        500.000                 NaN            NaN   4.01392                 NaN   5.95430                 NaN   7.31662        41.8390       0.964447        39.9117     
  1044.58        500.000                 NaN            NaN   4.01886                 NaN   5.94798                 NaN   7.31740        41.8374       0.964590        39.9137     
  1043.10        500.000                 NaN            NaN   4.02373                 NaN   5.94177                 NaN   7.31819        41.8358       0.964726        39.9158     
  1041.61        500.000                 NaN            NaN   4.02854                 NaN   5.93566                 NaN   7.31899        41.8342       0.964856        39.9177     
  1040.12        500.000                 NaN            NaN   4.03328                 NaN   5.92965                 NaN   7.31980        41.8326       0.964980        39.9197     
  1038.64        500.000                 NaN            NaN   4.03797                 NaN   5.92375                 NaN   7.32063        41.8309       0.965098        39.9217     
  1037.15        500.000                 NaN            NaN   4.01993                 NaN   5.96282                 NaN   7.32494        41.8144       0.960868        39.9171     
  1035.67        500.000                 NaN            NaN   4.02595                 NaN   5.95454                 NaN   7.32579        41.8128       0.961211        39.9197     
  1034.18        500.000                 NaN            NaN   4.03057                 NaN   5.94865                 NaN   7.32643        41.8116       0.961330        39.9214     
  1032.69        500.000                 NaN            NaN   4.05721                 NaN   5.89912                 NaN   7.32344        41.8253       0.965618        39.9293     
  1031.21        500.000                 NaN            NaN   4.06209                 NaN   5.89283                 NaN   7.32406        41.8242       0.965755        39.9311     
  1029.72        500.000                 NaN            NaN   4.06692                 NaN   5.88662                 NaN   7.32468        41.8230       0.965886        39.9329     
  1028.24        500.000                 NaN            NaN   4.06660                 NaN   5.88927                 NaN   7.32687        41.8173       0.965534        39.9344     
  1026.75        500.000                 NaN            NaN   4.07109                 NaN   5.88356                 NaN   7.32769        41.8156       0.965669        39.9364     
  1025.26        500.000                 NaN            NaN   4.07554                 NaN   5.87793                 NaN   7.32852        41.8139       0.965799        39.9383     
  1023.78        500.000                 NaN            NaN   4.07995                 NaN   5.87237                 NaN   7.32936        41.8122       0.965926        39.9402     
  1022.29        500.000                 NaN            NaN   4.08431                 NaN   5.86688                 NaN   7.33021        41.8105       0.966048        39.9421     
  1020.81        500.000                 NaN            NaN   4.10540                 NaN   5.83135                 NaN   7.32256        41.8314       0.967831        39.9414     
  1019.32        500.000                 NaN            NaN   4.04335                 NaN   5.92072                 NaN   7.33239        41.8057       0.966192        39.9316     
  1017.83        500.000                 NaN            NaN   4.11365                 NaN   5.82114                 NaN   7.32436        41.8276       0.968036        39.9452     
  1016.35        500.000                 NaN            NaN   4.11772                 NaN   5.81612                 NaN   7.32527        41.8257       0.968134        39.9470     
  1014.86        500.000                 NaN            NaN   4.12176                 NaN   5.81117                 NaN   7.32619        41.8238       0.968227        39.9489     
  1013.37        500.000                 NaN            NaN   4.12576                 NaN   5.80627                 NaN   7.32712        41.8218       0.968317        39.9507     
  1011.89        500.000                 NaN            NaN   4.12973                 NaN   5.80143                 NaN   7.32805        41.8198       0.968404        39.9526     
  1010.40        500.000                 NaN            NaN   4.13366                 NaN   5.79665                 NaN   7.32899        41.8178       0.968487        39.9544     
  1008.92        500.000                 NaN            NaN   4.13756                 NaN   5.79193                 NaN   7.32995        41.8158       0.968566        39.9562     
  1007.43        500.000                 NaN            NaN   4.14143                 NaN   5.78726                 NaN   7.33090        41.8137       0.968642        39.9580     
  1005.94        500.000                 NaN            NaN   4.14527                 NaN   5.78265                 NaN   7.33187        41.8117       0.968714        39.9598     
  1004.46        500.000                 NaN            NaN   4.14907                 NaN   5.77809                 NaN   7.33285        41.8096       0.968783        39.9616     
  1002.97        500.000                 NaN            NaN   4.15284                 NaN   5.77359                 NaN   7.33383        41.8075       0.968848        39.9634     
  1001.49        500.000                 NaN            NaN   4.15658                 NaN   5.76915                 NaN   7.33482        41.8053       0.968910        39.9652     
  1000.00        500.000                 NaN            NaN   4.16029                 NaN   5.76475                 NaN   7.33582        41.8032       0.968968        39.9670     
