|6.6.6
Archiving\03_Data\eqfracLP/QFM_m1.25/EETA/EETA_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        an             O(HP)          ilm            San(TH)        q             
  1181.34        500.000                 NaN            NaN   1.69821        10.7421                 NaN   7.55343                 NaN  0.593342        40.7260        38.6870     
  1180.31        500.000                 NaN            NaN   1.23168        11.2234                 NaN   7.56275                 NaN  0.586993        40.7075        38.6876     
  1179.27        500.000                 NaN            NaN   1.32909        11.1266                 NaN   7.56355                 NaN  0.586719        40.7061        38.6879     
  1178.23        500.000                 NaN            NaN   11.5851       0.874502                 NaN   7.56858                 NaN  0.584857        40.6995        38.6874     
  1177.20        500.000                 NaN            NaN   11.1533        1.30309                 NaN   7.56778                 NaN  0.586107        40.7018        38.6879     
  1176.16        500.000                 NaN            NaN   1.30718        11.1505                 NaN   7.57018                 NaN  0.585325        40.6988        38.6880     
  1175.12        500.000                 NaN            NaN   11.0813        1.37623                 NaN   7.57089                 NaN  0.585395        40.6979        38.6883     
  1174.09        500.000                 NaN            NaN   1.27949        11.1803                 NaN   7.57400                 NaN  0.584347        40.6936        38.6883     
  1173.05        500.000                 NaN            NaN   11.1176        1.34222                 NaN   7.57567                 NaN  0.584215        40.6918        38.6885     
  1172.02        500.000                 NaN            NaN   11.0306        1.42910                 NaN   7.57691                 NaN  0.584139        40.6904        38.6888     
  1170.98        500.000                 NaN            NaN   10.9909        1.46977                 NaN   7.57829                 NaN  0.583705        40.6883        38.6890     
  1169.94        500.000                 NaN            NaN   10.7385        1.72197                 NaN   7.57888                 NaN  0.584148        40.6868        38.6897     
  1168.91        500.000                 NaN            NaN   9.66552        2.29437                 NaN   7.55566       0.336548       0.608037        40.7585        38.7814     
  1167.87        500.000                 NaN            NaN   7.79898                 NaN            NaN   7.34501        3.13095       0.812601        41.3675        39.5450     
  1166.83        500.000                 NaN            NaN   7.91483                 NaN            NaN   7.35256        3.05809       0.805791        41.3428        39.5259     
  1165.80        500.000                 NaN            NaN   7.85341                 NaN            NaN   7.35001        3.09897       0.808973        41.3512        39.5375     
  1164.76        500.000                 NaN            NaN   7.76300                 NaN            NaN   7.34406        3.15591       0.814302        41.3701        39.5527     
  1163.73        500.000                 NaN            NaN   7.62270                 NaN            NaN   7.33885        3.24958       0.821385        41.3885        39.5790     
  1162.69        500.000                 NaN            NaN   7.56600                 NaN            NaN   7.33568        3.28584       0.824618        41.3989        39.5890     
  1161.65        500.000                 NaN            NaN   7.52553                 NaN            NaN   7.33426        3.31305       0.826615        41.4036        39.5970     
  1160.62        500.000                 NaN            NaN   1.89374        5.34240                 NaN   7.32760        3.50720       0.840518        41.4330        39.6556     
  1159.58        500.000                 NaN            NaN   7.46357                 NaN            NaN   7.33330        3.35760       0.829293        41.4055        39.6107     
  1158.54        500.000                 NaN            NaN   7.43805                 NaN            NaN   7.33161        3.37179       0.830874        41.4137        39.6140     
  1157.51        500.000                 NaN            NaN   7.38249                 NaN            NaN   7.32907        3.40824       0.833918        41.4219        39.6243     
  1156.47        500.000                 NaN            NaN   7.35382                 NaN            NaN   7.32820        3.42749       0.835326        41.4252        39.6300     
  1155.44        500.000                 NaN            NaN   7.32618                 NaN            NaN   7.32740        3.44605       0.836679        41.4283        39.6354     
  1154.40        500.000                 NaN            NaN   7.29973                 NaN            NaN   7.32665        3.46384       0.837967        41.4312        39.6406     
  1153.36        500.000                 NaN            NaN   7.27370                 NaN            NaN   7.32592        3.48134       0.839236        41.4340        39.6458     
  1152.33        500.000                 NaN            NaN   7.24986                 NaN            NaN   7.32552        3.49747       0.840369        41.4362        39.6506     
  1151.29        500.000                 NaN            NaN   7.21831                 NaN            NaN   7.32453        3.51862       0.841963        41.4398        39.6568     
  1150.25        500.000                 NaN            NaN   6.92009                 NaN            NaN   7.31195        3.71315       0.858005        41.4845        39.7123     
  1149.22        500.000                 NaN            NaN   7.16540                 NaN            NaN   7.32145        3.55315       0.846067        41.4464        39.6675     
  1148.18        500.000                 NaN            NaN   7.08929                 NaN            NaN   7.31711        3.60255       0.849233        41.4609        39.6809     
  1147.15        500.000                 NaN            NaN   7.15600                 NaN            NaN   7.32369        3.56159       0.844560        41.4445        39.6697     
  1146.11        500.000                 NaN            NaN   7.12250                 NaN            NaN   7.32195        3.58286       0.846069        41.4515        39.6751     
  1145.07        500.000                 NaN            NaN   7.09108                 NaN            NaN   7.32454        3.59744       0.851034        41.4572        39.6787     
  1144.04        500.000                 NaN            NaN   7.09004                 NaN            NaN   7.32214        3.60603       0.847749        41.4512        39.6829     
  1143.00        500.000                 NaN            NaN   7.07124                 NaN            NaN   7.32109        3.61892       0.848571        41.4537        39.6865     
  1141.96        500.000                 NaN            NaN   7.05205                 NaN            NaN   7.32141        3.63179       0.849521        41.4546        39.6906     
  1140.93        500.000                 NaN            NaN   7.00175                 NaN            NaN   7.32232        3.65975       0.855402        41.4631        39.6977     
  1139.89        500.000                 NaN            NaN   6.94637                 NaN            NaN   7.32123        3.69602       0.856220        41.4729        39.7073     
  1138.86        500.000                 NaN            NaN   6.93933                 NaN            NaN   7.32042        3.70062       0.857072        41.4737        39.7088     
  1137.82        500.000                 NaN            NaN   6.93348                 NaN            NaN   7.32010        3.70514       0.857712        41.4730        39.7105     
  1136.78        500.000                 NaN            NaN   6.92660                 NaN            NaN   7.32029        3.71099       0.858124        41.4713        39.7127     
  1135.75        500.000                 NaN            NaN   6.73864                 NaN            NaN   7.29705        3.82187       0.870687        41.5317        39.7400     
  1134.71        500.000                 NaN            NaN   6.87551                 NaN            NaN   7.31308        3.74570       0.859688        41.4828        39.7232     
  1133.68        500.000                 NaN            NaN   6.88815                 NaN            NaN   7.32487        3.74223       0.856886        41.4646        39.7233     
  1132.64        500.000                 NaN            NaN   6.73864                 NaN            NaN   7.29705        3.82188       0.870687        41.5317        39.7400     
  1131.60        500.000                 NaN            NaN   6.86988                 NaN            NaN   7.32429        3.75290       0.858103        41.4684        39.7264     
  1130.57        500.000                 NaN            NaN   6.85440                 NaN            NaN   7.32547        3.76612       0.858509        41.4639        39.7316     
  1129.53        500.000                 NaN            NaN   6.70756                 NaN            NaN   7.29893        3.84545       0.871320        41.5287        39.7481     
  1128.49        500.000                 NaN            NaN   6.82726                 NaN            NaN   7.32565        3.78487       0.859662        41.4650        39.7375     
  1127.46        500.000                 NaN            NaN   6.81957                 NaN            NaN   7.32517        3.79058       0.859857        41.4654        39.7394     
  1126.42        500.000                 NaN            NaN   6.80818                 NaN            NaN   7.31812        3.79400       0.861733        41.4788        39.7392     
  1125.39        500.000                 NaN            NaN   6.79618                 NaN            NaN   7.32049        3.80589       0.861648        41.4728        39.7430     
  1124.35        500.000                 NaN            NaN   6.78799                 NaN            NaN   7.32039        3.81142       0.861905        41.4736        39.7447     
  1123.31        500.000                 NaN            NaN   6.78032                 NaN            NaN   7.32018        3.81671       0.861954        41.4748        39.7460     
  1122.28        500.000                 NaN            NaN   6.76780                 NaN            NaN   7.32084        3.82533       0.862775        41.4740        39.7493     
  1121.24        500.000                 NaN            NaN   6.75754                 NaN            NaN   7.32079        3.83314       0.862941        41.4738        39.7518     
  1120.20        500.000                 NaN            NaN   6.74718                 NaN            NaN   7.32071        3.84087       0.863173        41.4738        39.7543     
  1119.17        500.000                 NaN            NaN   6.70756                 NaN            NaN   7.29893        3.84545       0.871320        41.5287        39.7481     
  1118.13        500.000                 NaN            NaN   6.71403                 NaN            NaN   7.31950        3.86283       0.864735        41.4781        39.7608     
  1117.10        500.000                 NaN            NaN   6.69128                 NaN            NaN   7.31899        3.87711       0.866272        41.4811        39.7652     
  1116.06        500.000                 NaN            NaN   6.68731                 NaN            NaN   7.31926        3.88129       0.866300        41.4787        39.7672     
  1115.02        500.000                 NaN            NaN   6.68556                 NaN            NaN   7.32100        3.88393       0.866170        41.4748        39.7685     
  1113.99        500.000                 NaN            NaN   6.66702                 NaN            NaN   7.31807        3.89588       0.866673        41.4820        39.7704     
  1112.95        500.000                 NaN            NaN   6.66579                 NaN            NaN   7.32173        3.89826       0.866627        41.4744        39.7732     
  1111.91        500.000                 NaN            NaN   6.64547                 NaN            NaN   7.31816        3.91122       0.867609        41.4819        39.7756     
  1110.88        500.000                 NaN            NaN   6.64495                 NaN            NaN   7.32243        3.91500       0.867223        41.4712        39.7792     
  1109.84        500.000                 NaN            NaN   6.63022                 NaN            NaN   7.32133        3.92427       0.868278        41.4739        39.7820     
  1108.81        500.000                 NaN            NaN   6.60822                 NaN            NaN   7.32016        3.93660       0.869344        41.4806        39.7850     
  1107.77        500.000                 NaN            NaN   6.60761                 NaN            NaN   7.32192        3.94019       0.868983        41.4740        39.7873     
  1106.73        500.000                 NaN            NaN   6.60065                 NaN            NaN   7.32243        3.94529       0.869168        41.4733        39.7891     
  1105.70        500.000                 NaN            NaN   6.58821                 NaN            NaN   7.31900        3.95103       0.869746        41.4825        39.7895     
  1104.66        500.000                 NaN            NaN   6.58247                 NaN            NaN   7.32259        3.95771       0.869499        41.4751        39.7926     
  1103.62        500.000                 NaN            NaN   6.56880                 NaN            NaN   7.32215        3.96700       0.870258        41.4762        39.7956     
  1102.59        500.000                 NaN            NaN   6.56104                 NaN            NaN   7.31766        3.97165       0.870899        41.4829        39.7959     
  1101.55        500.000                 NaN            NaN   6.54920                 NaN            NaN   7.32241        3.98080       0.871226        41.4759        39.8005     
  1100.52        500.000                 NaN            NaN   6.54331                 NaN            NaN   7.32272        3.98550       0.871224        41.4753        39.8020     
  1099.48        500.000                 NaN            NaN   6.53243                 NaN            NaN   7.31981        3.99029       0.872030        41.4825        39.8029     
  1098.44        500.000                 NaN            NaN   6.52771                 NaN            NaN   7.32425        3.99739       0.871301        41.4730        39.8064     
  1097.41        500.000                 NaN            NaN   6.51829                 NaN            NaN   7.32354        4.00329       0.872032        41.4748        39.8081     
  1096.37        500.000                 NaN            NaN   6.50556                 NaN            NaN   7.32331        4.00993       0.873044        41.4789        39.8093     
  1095.33        500.000                 NaN            NaN   6.51051                 NaN            NaN   7.32733        4.00897       0.871493        41.4713        39.8104     
  1094.30        500.000                 NaN            NaN   6.48921                 NaN            NaN   7.32395        4.02422       0.873150        41.4744        39.8151     
  1093.26        500.000                 NaN            NaN   6.47562                 NaN            NaN   7.32133        4.03028       0.874154        41.4828        39.8158     
  1092.23        500.000                 NaN            NaN   6.47302                 NaN            NaN   7.32425        4.03592       0.873649        41.4742        39.8190     
  1091.19        500.000                 NaN            NaN   6.46182                 NaN            NaN   7.32382        4.04362       0.874484        41.4746        39.8216     
  1090.15        500.000                 NaN            NaN   6.44861                 NaN            NaN   7.32199        4.04920       0.875064        41.4831        39.8221     
  1089.12        500.000                 NaN            NaN   6.44791                 NaN            NaN   7.32394        4.05370       0.874767        41.4745        39.8251     
  1088.08        500.000                 NaN            NaN   6.44750                 NaN            NaN   7.32783        4.05378       0.873906        41.4720        39.8250     
  1087.04        500.000                 NaN            NaN   6.42332                 NaN            NaN   7.32173        4.06776       0.875892        41.4833        39.8280     
  1086.01        500.000                 NaN            NaN   6.42351                 NaN            NaN   7.32699        4.07050       0.875444        41.4729        39.8306     
  1084.97        500.000                 NaN            NaN   6.41635                 NaN            NaN   7.32748        4.07614       0.875622        41.4716        39.8328     
  1083.94        500.000                 NaN            NaN   6.40036                 NaN            NaN   7.32577        4.08475       0.876920        41.4770        39.8352     
  1082.90        500.000                 NaN            NaN   6.39919                 NaN            NaN   7.32565        4.08739       0.877102        41.4736        39.8370     
  1081.86        500.000                 NaN            NaN   6.39325                 NaN            NaN   7.32820        4.09331       0.876419        41.4699        39.8390     
  1080.83        500.000                 NaN            NaN   6.36955                 NaN            NaN   7.32197        4.10515       0.878297        41.4847        39.8404     
  1079.79        500.000                 NaN            NaN   6.37949                 NaN            NaN   7.32861        4.10324       0.876894        41.4694        39.8424     
  1078.75        500.000                 NaN            NaN   6.36832                 NaN            NaN   7.32612        4.10993       0.877864        41.4736        39.8442     
  1077.72        500.000                 NaN            NaN   6.35188                 NaN            NaN   7.32400        4.11825       0.879141        41.4809        39.8458     
  1076.68        500.000                 NaN            NaN   6.34578                 NaN            NaN   7.32436        4.12278       0.879323        41.4803        39.8475     
  1075.65        500.000                 NaN            NaN   6.33973                 NaN            NaN   7.32473        4.12729       0.879503        41.4796        39.8491     
  1074.61        500.000                 NaN            NaN   6.33372                 NaN            NaN   7.32510        4.13176       0.879681        41.4790        39.8507     
  1073.57        500.000                 NaN            NaN   6.32777                 NaN            NaN   7.32547        4.13620       0.879857        41.4784        39.8524     
  1072.54        500.000                 NaN            NaN   6.32185                 NaN            NaN   7.32585        4.14061       0.880031        41.4777        39.8540     
  1071.50        500.000                 NaN            NaN   6.31598                 NaN            NaN   7.32623        4.14499       0.880203        41.4770        39.8556     
  1070.46        500.000                 NaN            NaN   6.31015                 NaN            NaN   7.32661        4.14935       0.880372        41.4763        39.8572     
  1069.43        500.000                 NaN            NaN   6.30437                 NaN            NaN   7.32700        4.15367       0.880540        41.4757        39.8588     
  1068.39        500.000                 NaN            NaN   6.29864                 NaN            NaN   7.32739        4.15797       0.880705        41.4750        39.8603     
  1067.36        500.000                 NaN            NaN   6.29294                 NaN            NaN   7.32778        4.16224       0.880868        41.4742        39.8619     
  1066.32        500.000                 NaN            NaN   6.28729                 NaN            NaN   7.32818        4.16649       0.881030        41.4735        39.8635     
  1065.28        500.000                 NaN            NaN   6.28168                 NaN            NaN   7.32858        4.17070       0.881189        41.4728        39.8651     
  1064.25        500.000                 NaN            NaN   6.27611                 NaN            NaN   7.32898        4.17489       0.881346        41.4720        39.8666     
  1063.21        500.000                 NaN            NaN   6.27058                 NaN            NaN   7.32939        4.17905       0.881501        41.4713        39.8682     
  1062.17        500.000                 NaN            NaN   6.26509                 NaN            NaN   7.32980        4.18319       0.881654        41.4705        39.8697     
  1061.14        500.000                 NaN            NaN   6.25965                 NaN            NaN   7.33022        4.18730       0.881806        41.4697        39.8713     
  1060.10        500.000                 NaN            NaN   6.25424                 NaN            NaN   7.33063        4.19139       0.881955        41.4690        39.8728     
  1059.07        500.000                 NaN            NaN   6.24888                 NaN            NaN   7.33106        4.19545       0.882102        41.4682        39.8743     
  1058.03        500.000                 NaN            NaN   6.24355                 NaN            NaN   7.33148        4.19948       0.882248        41.4674        39.8759     
  1056.99        500.000                 NaN            NaN   6.23827                 NaN            NaN   7.33191        4.20349       0.882391        41.4665        39.8774     
  1055.96        500.000                 NaN            NaN   6.23302                 NaN            NaN   7.33235        4.20747       0.882533        41.4657        39.8789     
  1054.92        500.000                 NaN            NaN   6.22781                 NaN            NaN   7.33278        4.21143       0.882672        41.4649        39.8804     
  1053.88        500.000                 NaN            NaN   6.22264                 NaN            NaN   7.33322        4.21537       0.882810        41.4640        39.8819     
  1052.85        500.000                 NaN            NaN   6.21751                 NaN            NaN   7.33367        4.21928       0.882946        41.4632        39.8834     
  1051.81        500.000                 NaN            NaN   6.21241                 NaN            NaN   7.33411        4.22317       0.883080        41.4623        39.8849     
  1050.78        500.000                 NaN            NaN   6.20736                 NaN            NaN   7.33456        4.22703       0.883213        41.4614        39.8864     
  1049.74        500.000                 NaN            NaN   6.19868                 NaN            NaN   7.33482        4.23239       0.883672        41.4622        39.8883     
  1048.70        500.000                 NaN            NaN   6.19302                 NaN            NaN   7.33530        4.23659       0.883859        41.4613        39.8899     
  1047.67        500.000                 NaN            NaN   6.19320                 NaN            NaN   7.33573        4.23710       0.883616        41.4601        39.8902     
  1046.63        500.000                 NaN            NaN   6.18827                 NaN            NaN   7.33626        4.24098       0.883718        41.4590        39.8918     
  1045.59        500.000                 NaN            NaN   6.18347                 NaN            NaN   7.33671        4.24470       0.883833        41.4580        39.8932     
  1044.56        500.000                 NaN            NaN   6.17463                 NaN            NaN   7.33637        4.25069       0.884339        41.4588        39.8951     
  1043.52        500.000                 NaN            NaN   6.17170                 NaN            NaN   7.33765        4.25348       0.884185        41.4565        39.8965     
  1042.49        500.000                 NaN            NaN   6.16456                 NaN            NaN   7.33732        4.25834       0.884618        41.4571        39.8981     
  1041.45        500.000                 NaN            NaN   6.15996                 NaN            NaN   7.33780        4.26192       0.884722        41.4561        39.8995     
  1040.41        500.000                 NaN            NaN   6.15576                 NaN            NaN   7.33838        4.26528       0.884785        41.4549        39.9009     
  1039.38        500.000                 NaN            NaN   6.15099                 NaN            NaN   7.33887        4.26900       0.884896        41.4539        39.9024     
  1038.34        500.000                 NaN            NaN   6.14645                 NaN            NaN   7.33939        4.27252       0.885011        41.4529        39.9038     
  1037.30        500.000                 NaN            NaN   6.14192                 NaN            NaN   7.33990        4.27605       0.885111        41.4518        39.9052     
  1036.27        500.000                 NaN            NaN   6.13738                 NaN            NaN   7.34040        4.27959       0.885223        41.4508        39.9066     
  1035.23        500.000                 NaN            NaN   6.13285                 NaN            NaN   7.34091        4.28313       0.885325        41.4497        39.9081     
  1034.20        500.000                 NaN            NaN   6.12838                 NaN            NaN   7.34142        4.28662       0.885427        41.4487        39.9095     
  1033.16        500.000                 NaN            NaN   6.12394                 NaN            NaN   7.34194        4.29011       0.885528        41.4476        39.9109     
  1032.12        500.000                 NaN            NaN   6.11953                 NaN            NaN   7.34246        4.29357       0.885627        41.4465        39.9123     
  1031.09        500.000                 NaN            NaN   6.11515                 NaN            NaN   7.34298        4.29700       0.885724        41.4454        39.9137     
  1030.05        500.000                 NaN            NaN   6.11081                 NaN            NaN   7.34351        4.30042       0.885819        41.4443        39.9151     
  1029.01        500.000                 NaN            NaN   6.10650                 NaN            NaN   7.34404        4.30382       0.885913        41.4432        39.9165     
  1027.98        500.000                 NaN            NaN   6.01607                 NaN            NaN   7.34335        4.35271       0.894851        41.4592        39.9338     
  1026.94        500.000                 NaN            NaN   6.09797                 NaN            NaN   7.34512        4.31056       0.886095        41.4410        39.9193     
  1025.91        500.000                 NaN            NaN   6.09375                 NaN            NaN   7.34567        4.31390       0.886184        41.4398        39.9207     
  1024.87        500.000                 NaN            NaN   6.08957                 NaN            NaN   7.34621        4.31723       0.886271        41.4387        39.9220     
  1023.83        500.000                 NaN            NaN   6.08541                 NaN            NaN   7.34677        4.32053       0.886357        41.4375        39.9234     
  1022.80        500.000                 NaN            NaN   6.08128                 NaN            NaN   7.34732        4.32382       0.886440        41.4363        39.9248     
  1021.76        500.000                 NaN            NaN   6.07737                 NaN            NaN   7.34788        4.32680       0.886551        41.4353        39.9261     
  1020.72        500.000                 NaN            NaN   6.03043                 NaN            NaN   7.34463        4.34708       0.892775        41.4529        39.9322     
  1019.69        500.000                 NaN            NaN   6.06859                 NaN            NaN   7.34862        4.33358       0.886785        41.4337        39.9287     
  1018.65        500.000                 NaN            NaN   6.06473                 NaN            NaN   7.34950        4.33688       0.886793        41.4318        39.9303     
  1017.62        500.000                 NaN            NaN   6.06244                 NaN            NaN   7.35032        4.33879       0.886751        41.4304        39.9312     
  1016.58        500.000                 NaN            NaN   6.05652                 NaN            NaN   7.35064        4.34339       0.886965        41.4295        39.9330     
  1015.54        500.000                 NaN            NaN   6.05286                 NaN            NaN   7.35128        4.34634       0.887016        41.4282        39.9343     
  1014.51        500.000                 NaN            NaN   6.01607                 NaN            NaN   7.34335        4.35271       0.894851        41.4592        39.9338     
  1013.47        500.000                 NaN            NaN   6.04516                 NaN            NaN   7.35240        4.35265       0.887167        41.4256        39.9370     
  1012.43        500.000                 NaN            NaN   6.04136                 NaN            NaN   7.35299        4.35573       0.887235        41.4243        39.9383     
  1011.40        500.000                 NaN            NaN   6.03752                 NaN            NaN   7.35359        4.35885       0.887300        41.4230        39.9397     
  1010.36        500.000                 NaN            NaN   6.03374                 NaN            NaN   7.35420        4.36192       0.887364        41.4217        39.9410     
  1009.33        500.000                 NaN            NaN   6.02998                 NaN            NaN   7.35481        4.36499       0.887428        41.4204        39.9424     
  1008.29        500.000                 NaN            NaN   6.02627                 NaN            NaN   7.35542        4.36802       0.887490        41.4191        39.9437     
  1007.25        500.000                 NaN            NaN   6.01607                 NaN            NaN   7.34335        4.35271       0.894851        41.4592        39.9338     
  1006.22        500.000                 NaN            NaN   6.01891                 NaN            NaN   7.35666        4.37405       0.887609        41.4164        39.9464     
  1005.18        500.000                 NaN            NaN   6.01527                 NaN            NaN   7.35728        4.37704       0.887666        41.4150        39.9477     
  1004.14        500.000                 NaN            NaN   6.01165                 NaN            NaN   7.35791        4.38002       0.887722        41.4137        39.9490     
  1003.11        500.000                 NaN            NaN   6.00807                 NaN            NaN   7.35855        4.38297       0.887776        41.4123        39.9503     
  1002.07        500.000                 NaN            NaN   6.00442                 NaN            NaN   7.35915        4.38593       0.887840        41.4110        39.9516     
  1001.04        500.000                 NaN            NaN   6.00098                 NaN            NaN   7.35983        4.38884       0.887879        41.4095        39.9530     
  1000.00        500.000                 NaN            NaN   5.99747                 NaN            NaN   7.36047        4.39175       0.887929        41.4081        39.9543     
