|6.6.6
Archiving\03_Data\frac/QFM_m0.5/NWA1068/NWA1068_3.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1501.25        2500.00        99.2051                 NaN            NaN  0.679538E-001            NaN            NaN  0.726915                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.1764                 NaN            NaN  0.521812E-001            NaN            NaN  0.597732       0.173663                 NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.9479                 NaN            NaN            NaN            NaN            NaN  0.543076E-001  0.997837                 NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.9329                 NaN            NaN  0.446849E-002            NaN            NaN            NaN   1.06264                 NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.9155                 NaN            NaN            NaN            NaN            NaN            NaN   1.08453                 NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.8919                 NaN            NaN            NaN            NaN            NaN            NaN   1.10811                 NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.8591                 NaN            NaN            NaN            NaN            NaN            NaN  0.807676E-002   1.13281                 NaN            NaN            NaN            NaN
  1483.71        2500.00        98.4170                 NaN            NaN            NaN            NaN            NaN            NaN   1.08031       0.502661                 NaN            NaN            NaN            NaN
  1481.20        2500.00        98.4378                 NaN            NaN            NaN  0.875812E-003            NaN            NaN   1.06057       0.500789                 NaN            NaN            NaN            NaN
  1478.70        2500.00        98.4665                 NaN            NaN  0.116943       0.309831E-002            NaN            NaN   1.11405       0.299444                 NaN            NaN            NaN            NaN
  1476.19        2500.00        98.4898                 NaN            NaN  0.147613       0.285061E-002            NaN            NaN  0.243557        1.11615                 NaN            NaN            NaN            NaN
  1473.68        2500.00        98.6136                 NaN            NaN  0.133042       0.264893E-002            NaN            NaN   1.02082       0.229922                 NaN            NaN            NaN            NaN
  1471.18        2500.00        98.4313                 NaN            NaN  0.148946       0.275915E-002            NaN            NaN  0.266837        1.15016                 NaN            NaN            NaN            NaN
  1468.67        2500.00        98.5491                 NaN            NaN  0.134641       0.244014E-002            NaN            NaN  0.253834        1.05994                 NaN            NaN            NaN            NaN
  1466.17        2500.00        98.5679                 NaN            NaN  0.130377       0.232047E-002            NaN            NaN  0.259329        1.04003                 NaN            NaN            NaN            NaN
  1463.66        2500.00        98.5853                 NaN            NaN  0.126508       0.219273E-002            NaN            NaN   1.02380       0.262206                 NaN            NaN            NaN            NaN
  1461.15        2500.00        98.6029                 NaN            NaN  0.122430       0.207454E-002            NaN            NaN   1.00615       0.266431                 NaN            NaN            NaN            NaN
  1458.65        2500.00        98.6185                 NaN            NaN  0.118852       0.196017E-002            NaN            NaN  0.269947       0.990729                 NaN            NaN            NaN            NaN
  1456.14        2500.00        98.6348                 NaN            NaN  0.115148       0.184260E-002            NaN            NaN  0.272631       0.975538                 NaN            NaN            NaN            NaN
  1453.63        2500.00        98.6499                 NaN            NaN  0.111740       0.173629E-002            NaN            NaN  0.960367       0.276252                 NaN            NaN            NaN            NaN
  1451.13        2500.00        98.6659                 NaN            NaN  0.107633       0.162761E-002            NaN            NaN  0.280068       0.944730                 NaN            NaN            NaN            NaN
  1448.62        2500.00        98.6804                 NaN            NaN  0.104371       0.151278E-002            NaN            NaN  0.282609       0.931138                 NaN            NaN            NaN            NaN
  1446.12        2500.00        98.6946                 NaN            NaN  0.101428       0.145170E-002            NaN            NaN  0.283852       0.918697                 NaN            NaN            NaN            NaN
  1443.61        2500.00        98.7082                 NaN            NaN  0.978638E-001  0.131893E-002            NaN            NaN  0.287958       0.904693                 NaN            NaN            NaN            NaN
  1441.10        2500.00        98.7191                 NaN            NaN  0.950333E-001  0.122185E-002            NaN            NaN  0.894711       0.289944                 NaN            NaN            NaN            NaN
  1438.60        2500.00        98.7329                 NaN            NaN  0.918474E-001  0.112433E-002            NaN            NaN  0.881881       0.292230                 NaN            NaN            NaN            NaN
  1436.09        2500.00        98.7431                 NaN            NaN  0.889162E-001  0.103023E-002            NaN            NaN  0.293863       0.873137                 NaN            NaN            NaN            NaN
  1433.58        2500.00        98.7558                 NaN            NaN  0.861043E-001  0.949081E-003            NaN            NaN  0.860606       0.296568                 NaN            NaN            NaN            NaN
  1431.08        2500.00        98.7658                 NaN            NaN  0.828120E-001  0.863774E-003            NaN            NaN  0.299649       0.850918                 NaN            NaN            NaN            NaN
  1428.57        2500.00        98.7777                 NaN            NaN  0.805942E-001  0.785680E-003            NaN            NaN  0.839388       0.301536                 NaN            NaN            NaN            NaN
  1426.07        2500.00        98.7869                 NaN            NaN  0.775316E-001  0.704288E-003            NaN            NaN  0.830776       0.304047                 NaN            NaN            NaN            NaN
  1423.56        2500.00        98.7968                 NaN            NaN  0.748229E-001  0.631052E-003            NaN            NaN  0.306463       0.821247                 NaN            NaN            NaN            NaN
  1421.05        2500.00        98.8061                 NaN            NaN  0.722555E-001  0.559058E-003            NaN            NaN  0.308368       0.812683                 NaN            NaN            NaN            NaN
  1418.55        2500.00        98.8137                 NaN            NaN  0.695311E-001  0.490103E-003            NaN            NaN  0.311062       0.805194                 NaN            NaN            NaN            NaN
  1416.04        2500.00        98.8237                 NaN            NaN  0.670788E-001  0.422861E-003            NaN            NaN  0.796528       0.312290                 NaN            NaN            NaN            NaN
  1413.53        2500.00        98.8307                 NaN            NaN  0.645470E-001  0.362944E-003            NaN            NaN  0.789271       0.315159                 NaN            NaN            NaN            NaN
  1411.03        2500.00        98.8382                 NaN            NaN  0.620296E-001  0.301886E-003            NaN            NaN  0.317615       0.781887                 NaN            NaN            NaN            NaN
  1408.52        2500.00        98.8452                 NaN            NaN  0.595462E-001  0.251930E-003            NaN            NaN  0.774991       0.319977                 NaN            NaN            NaN            NaN
  1406.02        2500.00        98.8527                 NaN            NaN  0.569808E-001  0.200336E-003            NaN            NaN  0.321727       0.768385                 NaN            NaN            NaN            NaN
  1403.51        2500.00        98.8585                 NaN            NaN  0.545918E-001  0.150626E-003            NaN            NaN  0.323822       0.762948                 NaN            NaN            NaN            NaN
  1401.00        2500.00        98.8626                 NaN            NaN  0.523450E-001  0.115228E-003            NaN            NaN  0.758129       0.326810                 NaN            NaN            NaN            NaN
  1398.50        2500.00        98.8709                 NaN            NaN  0.496588E-001  0.726980E-004            NaN            NaN  0.328230       0.751096                 NaN            NaN            NaN            NaN
  1395.99        2500.00        98.8743                 NaN            NaN  0.472509E-001  0.401511E-004            NaN            NaN  0.747233       0.331169                 NaN            NaN            NaN            NaN
  1393.48        2500.00        98.8784                 NaN            NaN  0.447226E-001  0.184490E-004            NaN            NaN  0.742972       0.333843                 NaN            NaN            NaN            NaN
  1390.98        2500.00        97.6758                 NaN            NaN  0.436164                 NaN            NaN            NaN  0.832388       0.283400       0.772219                 NaN            NaN            NaN
  1388.47        2500.00        97.6217                 NaN            NaN  0.468924                 NaN            NaN            NaN  0.258646       0.829107       0.821622                 NaN            NaN            NaN
  1385.96        2500.00        97.6680                 NaN            NaN  0.468664                 NaN            NaN            NaN  0.238312       0.819053       0.805950                 NaN            NaN            NaN
  1383.46        2500.00        97.7158                 NaN            NaN  0.467716                 NaN            NaN            NaN  0.807170       0.219195       0.790165                 NaN            NaN            NaN
  1380.95        2500.00        97.7601                 NaN            NaN  0.466951                 NaN            NaN            NaN  0.798070       0.199577       0.775264                 NaN            NaN            NaN
  1378.45        2500.00        97.8029                 NaN            NaN  0.465948                 NaN            NaN            NaN  0.787819       0.182328       0.761009                 NaN            NaN            NaN
  1375.94        2500.00        97.8417                 NaN            NaN  0.465565                 NaN            NaN            NaN  0.778650       0.166276       0.747776                 NaN            NaN            NaN
  1373.43        2500.00        97.8869                 NaN            NaN  0.462584                 NaN            NaN            NaN  0.150220       0.768176       0.732117                 NaN            NaN            NaN
  1370.93        2500.00        97.9189                 NaN            NaN  0.461706                 NaN            NaN            NaN  0.135735       0.763102       0.720578                 NaN            NaN            NaN
  1368.42        2500.00        97.9504                 NaN            NaN  0.463604                 NaN            NaN            NaN  0.754030       0.119408       0.712588                 NaN            NaN            NaN
  1365.91        2500.00        98.0101                 NaN            NaN  0.452905                 NaN            NaN            NaN  0.739068       0.109752       0.688153                 NaN            NaN            NaN
  1363.41        2500.00        98.0321                 NaN            NaN  0.454443                 NaN            NaN            NaN  0.959801E-001  0.735908       0.681520                 NaN            NaN            NaN
  1360.90        2500.00        98.0663                 NaN            NaN  0.451382                 NaN            NaN            NaN  0.858180E-001  0.727186       0.669266                 NaN            NaN            NaN
  1358.40        2500.00        98.0994                 NaN            NaN  0.448165                 NaN            NaN            NaN  0.759326E-001  0.719186       0.657284                 NaN            NaN            NaN
  1355.89        2500.00        98.1306                 NaN            NaN  0.444500                 NaN            NaN            NaN  0.712396       0.666886E-001  0.645842                 NaN            NaN            NaN
  1353.38        2500.00        98.1067                 NaN            NaN  0.400409       0.306304E-001            NaN            NaN  0.717190       0.104402       0.640681                 NaN            NaN            NaN
  1350.88        2500.00        97.9067                 NaN            NaN  0.242877       0.145742                 NaN            NaN  0.789349       0.260003       0.655374                 NaN            NaN            NaN
  1348.37        2500.00        97.8437                 NaN            NaN  0.173869       0.190324                 NaN            NaN  0.830336       0.309089       0.652676                 NaN            NaN            NaN
  1345.86        2500.00        97.8273                 NaN            NaN  0.129925       0.215052                 NaN            NaN  0.848909       0.334096       0.644698                 NaN            NaN            NaN
  1343.36        2500.00        97.8423                 NaN            NaN  0.100720       0.226958                 NaN            NaN  0.347392       0.849948       0.632721                 NaN            NaN            NaN
  1340.85        2500.00        97.8734                 NaN            NaN  0.812524E-001  0.231583                 NaN            NaN  0.841620       0.352742       0.619401                 NaN            NaN            NaN
  1338.35        2500.00        97.9175                 NaN            NaN  0.682190E-001  0.230586                 NaN            NaN  0.355262       0.823734       0.604697                 NaN            NaN            NaN
  1335.84        2500.00        97.9659                 NaN            NaN  0.588707E-001  0.227834                 NaN            NaN  0.803508       0.354001       0.589838                 NaN            NaN            NaN
  1333.33        2500.00        98.0138                 NaN            NaN  0.498355E-001  0.224103                 NaN            NaN  0.354851       0.782129       0.575318                 NaN            NaN            NaN
  1330.83        2500.00        98.0601                 NaN            NaN  0.404374E-001  0.220927                 NaN            NaN  0.762711       0.354749       0.561103                 NaN            NaN            NaN
  1328.32        2500.00        98.1127                 NaN            NaN  0.352966E-001  0.214672                 NaN            NaN  0.735165       0.355567       0.546611                 NaN            NaN            NaN
  1325.81        2500.00        98.1582                 NaN            NaN  0.275064E-001  0.210757                 NaN            NaN  0.714639       0.355940       0.532958                 NaN            NaN            NaN
  1323.31        2500.00        98.2043                 NaN            NaN  0.203936E-001  0.205955                 NaN            NaN  0.691095       0.358564       0.519687                 NaN            NaN            NaN
  1320.80        2500.00        98.2495                 NaN            NaN  0.141286E-001  0.201315                 NaN            NaN  0.669129       0.359281       0.506680                 NaN            NaN            NaN
  1318.30        2500.00        98.2910                 NaN            NaN  0.580415E-002  0.197077                 NaN            NaN  0.647284       0.364584       0.494222                 NaN            NaN            NaN
  1315.79        2500.00        98.3334                 NaN            NaN  0.192135E-005  0.192524                 NaN            NaN  0.624850       0.366867       0.482374                 NaN            NaN            NaN
  1313.28        2500.00        98.3763                 NaN            NaN  0.186191E-002  0.186693                 NaN            NaN  0.356250       0.607676       0.471257                 NaN            NaN            NaN
  1310.78        2500.00        98.4171                 NaN            NaN  0.274909E-005  0.181797                 NaN            NaN  0.352392       0.588175       0.460530                 NaN            NaN            NaN
  1308.27        2500.00        98.4557                 NaN            NaN            NaN  0.176571                 NaN            NaN  0.345835       0.571402       0.450517                 NaN            NaN            NaN
  1305.76        2500.00        98.4958                 NaN            NaN            NaN  0.171458                 NaN            NaN  0.339445       0.553262       0.440038                 NaN            NaN            NaN
  1303.26        2500.00        98.5330                 NaN            NaN            NaN  0.166349                 NaN            NaN  0.536164       0.334131       0.430368                 NaN            NaN            NaN
  1300.75        2500.00        98.5694                 NaN            NaN            NaN  0.161302                 NaN            NaN  0.519720       0.328696       0.420877                 NaN            NaN            NaN
  1298.25        2500.00        98.6052                 NaN            NaN            NaN  0.156437                 NaN            NaN  0.503375       0.323452       0.411559                 NaN            NaN            NaN
  1295.74        2500.00        98.6400                 NaN            NaN  0.285622E-004  0.151554                 NaN            NaN  0.318206       0.487806       0.402387                 NaN            NaN            NaN
  1293.23        2500.00        98.6733                 NaN            NaN            NaN  0.146917                 NaN            NaN  0.472303       0.313762       0.393732                 NaN            NaN            NaN
  1290.73        2500.00        98.4989                 NaN            NaN            NaN  0.151756                 NaN            NaN  0.481133       0.330586       0.411034       0.126588                 NaN            NaN
  1288.22        2500.00        73.5567                 NaN            NaN            NaN   1.23790                 NaN            NaN   3.12191        3.03694        3.51958        15.5269                 NaN            NaN
  1285.71        2500.00        78.6182                 NaN            NaN  0.518850E-005  0.963603                 NaN            NaN   2.42602        2.60773        2.87662        12.5078                 NaN            NaN
  1283.21        2500.00        82.0480                 NaN            NaN            NaN  0.781617                 NaN            NaN   2.30629        1.95746        2.43799        10.4686                 NaN            NaN
  1280.70        2500.00        84.5111                 NaN            NaN            NaN  0.653352                 NaN            NaN   1.62072        2.08381        2.12057        9.01043                 NaN            NaN
  1278.20        2500.00        86.3857                 NaN            NaN            NaN  0.559101                 NaN            NaN   1.90462        1.36883        1.87708        7.90471                 NaN            NaN
  1275.69        2500.00        87.8310                 NaN            NaN            NaN  0.488265                 NaN            NaN   1.17465        1.76032        1.68716        7.05858                 NaN            NaN
  1273.18        2500.00        88.8177                 NaN            NaN            NaN  0.438835                 NaN            NaN   1.05985        1.63625        1.55888        6.48844                 NaN            NaN
  1270.68        2500.00        89.8318                 NaN            NaN            NaN  0.389298                 NaN            NaN   1.57814       0.884322        1.42251        5.89395                 NaN            NaN
  1268.17        2500.00        90.1374                 NaN            NaN            NaN  0.350737                 NaN            NaN  0.555113        1.82300        1.40007        5.73370                 NaN            NaN
  1265.66        2500.00        92.2729                 NaN            NaN            NaN  0.315007                 NaN            NaN  0.875623        1.00362        1.06922        4.46363                 NaN            NaN
  1263.16        2500.00        91.8736                 NaN            NaN            NaN  0.297884                 NaN            NaN   1.34058       0.618436        1.14316        4.72637                 NaN            NaN
  1260.65        2500.00        92.4712                 NaN            NaN            NaN  0.302343                 NaN            NaN   1.08324       0.645708        1.05256        4.44494                 NaN            NaN
  1258.15        2500.00        92.2659                 NaN            NaN            NaN  0.297219                 NaN            NaN   1.25013       0.635790        1.14308        4.40784                 NaN            NaN
  1255.64        2500.00        94.2707                 NaN            NaN            NaN  0.219202                 NaN            NaN  0.811840       0.444372       0.737621        3.51625                 NaN            NaN
  1253.13        2500.00        93.1372                 NaN            NaN            NaN  0.319234                 NaN            NaN  0.594082       0.822982       0.988523        4.13799                 NaN            NaN
  1250.63        2500.00        94.8858                 NaN            NaN            NaN  0.126516                 NaN            NaN   1.13393       0.233061       0.680607        2.94008                 NaN            NaN
  1248.12        2500.00        94.4581                 NaN            NaN            NaN  0.333454                 NaN            NaN  0.715258       0.555034       0.890032        3.04815                 NaN            NaN
  1245.61        2500.00        95.0475                 NaN            NaN            NaN  0.784320E-001            NaN            NaN  0.528973E-001   1.01349       0.557528        3.25017                 NaN            NaN
  1243.11        2500.00        93.9829                 NaN            NaN            NaN  0.201535       0.699820E-001            NaN  0.719271       0.584922       0.820240        3.62114                 NaN            NaN
  1240.60        2500.00        95.6735                 NaN            NaN            NaN            NaN            NaN            NaN   1.15083                 NaN  0.596829        2.50582       0.730367E-001            NaN
  1238.10        2500.00        95.3698                 NaN            NaN            NaN  0.123830                 NaN            NaN   1.00408                 NaN  0.639849        2.81819       0.442859E-001            NaN
  1235.59        2500.00        95.5791                 NaN            NaN            NaN            NaN            NaN            NaN   1.15900                 NaN  0.635551        2.53476       0.915556E-001            NaN
  1233.08        2500.00        95.6627                 NaN            NaN            NaN            NaN            NaN            NaN  0.971181       0.188827E-001  0.533861        2.74390       0.694356E-001            NaN
  1230.58        2500.00        98.5107                 NaN            NaN            NaN  0.101811                 NaN            NaN  0.103685       0.138009       0.196470       0.949338                 NaN            NaN
  1228.07        2500.00        99.6720                 NaN            NaN            NaN            NaN            NaN            NaN  0.399510E-001            NaN  0.313774E-001  0.244373       0.122862E-001            NaN
  1225.56        2500.00        99.7655                 NaN            NaN            NaN            NaN            NaN            NaN  0.294105E-001  0.765337E-001  0.399926E-001  0.755541E-001            NaN  0.130473E-001
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.7935                 NaN   9.17532        48.1389       0.813379        28.0789     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.7930                 NaN   9.17600        48.1374       0.813301        28.0803     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.7925                 NaN   9.17678        48.1358       0.813206        28.0817     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.7920                 NaN   9.17770        48.1341       0.813096        28.0831     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.0895       0.708216        9.17663        48.1231       0.811990        28.0906     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.1090       0.689199        9.18226        48.1167       0.811443        28.0914     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.0512       0.755236        9.22433        48.0716       0.807735        28.0899     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.9101       0.894993        9.23193        48.0641       0.807614        28.0913     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.35197        12.4191        9.23329        48.0964       0.813571        28.0856     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.0867        1.66008        9.22935        48.1215       0.818727        28.0837     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.0289        1.71160        9.22880        48.1265       0.819809        28.0844     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.0128        1.72447        9.22864        48.1281       0.820300        28.0857     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.0197        1.71634        9.22903        48.1273       0.820410        28.0872     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.0347        1.70083        9.22980        48.1254       0.820354        28.0889     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.0507        1.68463        9.23073        48.1231       0.820248        28.0906     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.0667        1.66902        9.23224        48.1197       0.820008        28.0923     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.6068        2.19206        9.36638        47.9309       0.802534        28.1012     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.6243        2.17441        9.36746        47.9283       0.802435        28.1030     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.6404        2.15820        9.36846        47.9258       0.802341        28.1048     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7572        2.04271        9.36871        47.9214       0.802127        28.1078     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7495        2.04983        9.36959        47.9198       0.802065        28.1093     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7784        2.02054        9.36748        47.9207       0.802001        28.1108     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7356        2.06219        9.37115        47.9169       0.801951        28.1122     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7294        2.06784        9.37189        47.9154       0.801894        28.1136     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7236        2.07304        9.37258        47.9139       0.801838        28.1151     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7226        2.07370        9.37388        47.9110       0.801788        28.1170     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7405        2.05592        9.37536        47.9079       0.801615        28.1188     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7493        2.04704        9.37669        47.9050       0.801498        28.1205     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7571        2.03915        9.37818        47.9019       0.801369        28.1223     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7633        2.03287        9.37993        47.8986       0.801221        28.1240     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7672        2.02903        9.38212        47.8948       0.801043        28.1258     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7901        2.00475        9.37856        47.8974       0.801431        28.1277     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7985        1.99620        9.37930        47.8951       0.801364        28.1295     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.8067        1.98786        9.38004        47.8928       0.801298        28.1313     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.4841        2.32114        9.45197        47.8150       0.796151        28.1317     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.4556        2.35051        9.46038        47.8042       0.795633        28.1337     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.1754        2.63729        9.52345        47.7374       0.791589        28.1348     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.1722        2.64110        9.52769        47.7309       0.791275        28.1368     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.4165        2.39358        9.48730        47.7705       0.793456        28.1386     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.2313        2.55798        9.52093        47.7612       0.794143        28.1344     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.55536        11.2330        9.52090        47.7607       0.794157        28.1359     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.3151        2.49689        9.50839        47.7426       0.792245        28.1448     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.2256        2.58855        9.53324        47.7153       0.790685        28.1466     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.2473        2.56696        9.53102        47.7155       0.790737        28.1485     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.2384        2.57625        9.53780        47.7066       0.790314        28.1507     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.2430        2.57214        9.53916        47.7030       0.790139        28.1525     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.3182        2.50269        9.54761        47.6833       0.789483        28.1588     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.3175        2.50273        9.54767        47.6824       0.789454        28.1602     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.2426        2.57456        9.54958        47.6854       0.789255        28.1586     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.2280        2.59048        9.55647        47.6757       0.788690        28.1607     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.3157        2.50277        9.54780        47.6798       0.789375        28.1645     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.3155        2.50256        9.54793        47.6787       0.789324        28.1660     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.72606        11.0906        9.59423        47.6354       0.787174        28.1665     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.0978        2.73017        9.60425        47.6133       0.784861        28.1696     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.0896        2.74106        9.61292        47.6006       0.784001        28.1719     
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.0637        2.76179        9.61452        47.6017       0.785134        28.1731     
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.0022        2.80431        9.59808        47.6344       0.789607        28.1714     
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.0435        2.77418        9.61307        47.6058       0.787047        28.1764     
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.0433        2.76985        9.60887        47.6119       0.788246        28.1778     
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.7991        2.98740        9.59968        47.6393       0.795047        28.1795     
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.0126        2.82989        9.66111        47.5312       0.779742        28.1855     
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.9896        2.83749        9.64704        47.5565       0.783780        28.1857     
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.85299        10.9943        9.67755        47.5069       0.778118        28.1901     
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.9773        2.87183        9.68635        47.4943       0.777330        28.1929     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.9647        2.88593        9.69242        47.4852       0.776861        28.1949     
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.6103        3.16289        9.61403        47.6219       0.798106        28.1928     
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.9453        2.90938        9.70864        47.4614       0.775294        28.1999     
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.9334        2.92358        9.71743        47.4482       0.774476        28.2029     
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.9304        2.93060        9.72622        47.4340       0.773475        28.2053     
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.9331        2.93285        9.73541        47.4188       0.772259        28.2076     
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.9219        2.94631        9.74343        47.4066       0.771508        28.2102     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.8484        3.00409        9.74427        47.4178       0.775380        28.2100     
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.9072        2.96657        9.75918        47.3822       0.769826        28.2150     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.8962        2.97999        9.76730        47.3697       0.769039        28.2179     
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.8783        2.99560        9.77377        47.3642       0.768920        28.2192     
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.8829        2.99736        9.78417        47.3450       0.767476        28.2231     
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.8858        3.00316        9.79367        47.3253       0.765736        28.2264     
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.8762        3.01385        9.80100        47.3154       0.765164        28.2284     
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.02147        10.8739        9.81072        47.2983       0.763920        28.2317     
