|6.6.6
Archiving\03_Data\frac/QFM_m0.5/NWA1068/NWA1068_1.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1022.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.6377        3.87993        9.87760        43.8678        1.31689        26.4201     
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.6383        3.88351        9.88665        43.8552        1.31492        26.4214     
  1017.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.6380        3.88915        9.89637        43.8406        1.31267        26.4232     
  1015.04        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.6419        3.89059        9.90553        43.8270        1.31038        26.4246     
  1012.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.90190        14.6312        9.91181        43.8200        1.30960        26.4255     
  1010.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.97195        14.5434        9.91228        43.8308        1.31631        26.4252     
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.89417        14.6477        9.93330        43.7919        1.30506        26.4279     
  1005.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.5677        3.96195        9.93618        43.7947        1.31005        26.4294     
  1002.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.6768        3.86705        9.94164        43.7839        1.30301        26.4276     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.01251        14.4800        9.91119        43.8445        1.32608        26.4257     
