|6.6.6
Archiving\03_Data\fracLP/QFM_m3.25/KHA22/KHA22_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1468.67        500.000        99.2525                 NaN            NaN  0.410881E-004            NaN  0.232625E-001  0.724239                 NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.2571                 NaN            NaN            NaN            NaN  0.157897E-001  0.727104                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.2623                 NaN            NaN            NaN            NaN  0.737338E-002  0.730336                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.2650                 NaN            NaN            NaN            NaN  0.497658E-002  0.730064                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.2698                 NaN            NaN            NaN            NaN  0.646739E-002  0.723706                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.2746                 NaN            NaN            NaN            NaN            NaN  0.725361                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.2793                 NaN            NaN            NaN            NaN  0.848818E-001  0.635783                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.2798                 NaN            NaN            NaN            NaN  0.118157E-001  0.708367                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.2801                 NaN            NaN            NaN            NaN  0.227874E-002  0.717588                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.2800                 NaN            NaN            NaN            NaN            NaN  0.719974                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.2805                 NaN            NaN            NaN            NaN            NaN  0.719501                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        99.2796                 NaN            NaN            NaN            NaN            NaN  0.720405                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        99.2755                 NaN            NaN            NaN            NaN            NaN  0.724516                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        99.2292                 NaN            NaN            NaN            NaN            NaN  0.694000       0.768148E-001            NaN            NaN            NaN            NaN
  1433.58        500.000        98.9030                 NaN            NaN            NaN            NaN            NaN  0.404762       0.692191                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.9215                 NaN            NaN            NaN            NaN            NaN  0.397881       0.680651                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.9388                 NaN            NaN            NaN            NaN            NaN  0.391080       0.670103                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.9553                 NaN            NaN            NaN            NaN            NaN  0.384584       0.660113                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.9698                 NaN            NaN            NaN            NaN            NaN  0.378340       0.651811                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.9900                 NaN            NaN            NaN            NaN            NaN  0.371073       0.638898                 NaN            NaN            NaN            NaN
  1418.55        500.000        99.0032                 NaN            NaN            NaN            NaN            NaN  0.632162       0.364592                 NaN            NaN            NaN            NaN
  1416.04        500.000        99.0184                 NaN            NaN            NaN            NaN            NaN  0.359205       0.622423                 NaN            NaN            NaN            NaN
  1413.53        500.000        99.0327                 NaN            NaN            NaN            NaN            NaN  0.353192       0.614108                 NaN            NaN            NaN            NaN
  1411.03        500.000        97.4037                 NaN            NaN            NaN            NaN            NaN   1.03743       0.722255       0.836661                 NaN            NaN            NaN
  1408.52        500.000        97.3877                 NaN            NaN            NaN            NaN            NaN  0.704408        1.04604       0.861853                 NaN            NaN            NaN
  1406.02        500.000        97.4731                 NaN            NaN            NaN            NaN            NaN   1.01173       0.680980       0.834166                 NaN            NaN            NaN
  1403.51        500.000        97.5555                 NaN            NaN            NaN            NaN            NaN  0.658567       0.978316       0.807604                 NaN            NaN            NaN
  1401.00        500.000        97.6331                 NaN            NaN            NaN            NaN            NaN  0.636936       0.947507       0.782463                 NaN            NaN            NaN
  1398.50        500.000        97.7061                 NaN            NaN            NaN            NaN            NaN  0.918255       0.616870       0.758753                 NaN            NaN            NaN
  1395.99        500.000        97.7772                 NaN            NaN            NaN            NaN            NaN  0.890270       0.596928       0.735623                 NaN            NaN            NaN
  1393.48        500.000        97.8430                 NaN            NaN            NaN            NaN            NaN  0.864556       0.578221       0.714253                 NaN            NaN            NaN
  1390.98        500.000        97.9083                 NaN            NaN            NaN            NaN            NaN  0.560264       0.838515       0.692906                 NaN            NaN            NaN
  1388.47        500.000        97.9684                 NaN            NaN            NaN            NaN            NaN  0.815233       0.542994       0.673416                 NaN            NaN            NaN
  1385.96        500.000        98.0269                 NaN            NaN            NaN            NaN            NaN  0.791869       0.527344       0.653874                 NaN            NaN            NaN
  1383.46        500.000        98.0812                 NaN            NaN            NaN            NaN            NaN  0.511905       0.770607       0.636269                 NaN            NaN            NaN
  1380.95        500.000        98.1361                 NaN            NaN            NaN            NaN            NaN  0.495613       0.750157       0.618115                 NaN            NaN            NaN
  1378.45        500.000        98.1881                 NaN            NaN            NaN            NaN            NaN  0.481300       0.729508       0.601085                 NaN            NaN            NaN
  1375.94        500.000        98.2358                 NaN            NaN            NaN            NaN            NaN  0.467558       0.711115       0.585508                 NaN            NaN            NaN
  1373.43        500.000        98.2823                 NaN            NaN            NaN            NaN            NaN  0.454561       0.693119       0.570064                 NaN            NaN            NaN
  1370.93        500.000        98.3279                 NaN            NaN            NaN            NaN            NaN  0.441817       0.675495       0.554756                 NaN            NaN            NaN
  1368.42        500.000        98.3715                 NaN            NaN            NaN            NaN            NaN  0.659034       0.429020       0.540399                 NaN            NaN            NaN
  1365.91        500.000        98.4125                 NaN            NaN            NaN            NaN            NaN  0.417428       0.643349       0.526742                 NaN            NaN            NaN
  1363.41        500.000        98.4528                 NaN            NaN            NaN            NaN            NaN  0.627810       0.406052       0.513323                 NaN            NaN            NaN
  1360.90        500.000        98.4904                 NaN            NaN            NaN            NaN            NaN  0.613994       0.394904       0.500745                 NaN            NaN            NaN
  1358.40        500.000        98.5277                 NaN            NaN            NaN            NaN            NaN  0.384435       0.599545       0.488291                 NaN            NaN            NaN
  1355.89        500.000        98.5633                 NaN            NaN            NaN            NaN            NaN  0.586290       0.374075       0.476329                 NaN            NaN            NaN
  1353.38        500.000        98.5978                 NaN            NaN            NaN            NaN            NaN  0.364678       0.572746       0.464754                 NaN            NaN            NaN
  1350.88        500.000        98.6306                 NaN            NaN            NaN            NaN            NaN  0.355084       0.560611       0.453715                 NaN            NaN            NaN
  1348.37        500.000        98.6624                 NaN            NaN            NaN            NaN            NaN  0.345784       0.548745       0.443042                 NaN            NaN            NaN
  1345.86        500.000        98.6944                 NaN            NaN            NaN            NaN            NaN  0.336257       0.536978       0.432342                 NaN            NaN            NaN
  1343.36        500.000        98.7237                 NaN            NaN            NaN            NaN            NaN  0.327941       0.526001       0.422388                 NaN            NaN            NaN
  1340.85        500.000        98.7531                 NaN            NaN            NaN            NaN            NaN  0.514779       0.319535       0.412591                 NaN            NaN            NaN
  1338.35        500.000        98.7806                 NaN            NaN            NaN            NaN            NaN  0.505062       0.311185       0.403117                 NaN            NaN            NaN
  1335.84        500.000        98.8079                 NaN            NaN            NaN            NaN            NaN  0.303761       0.494472       0.393891                 NaN            NaN            NaN
  1333.33        500.000        98.8334                 NaN            NaN            NaN            NaN            NaN  0.485107       0.296226       0.385280                 NaN            NaN            NaN
  1330.83        500.000        98.8589                 NaN            NaN            NaN            NaN            NaN  0.475575       0.288980       0.376559                 NaN            NaN            NaN
  1328.32        500.000        98.8811                 NaN            NaN            NaN            NaN            NaN  0.282473       0.467319       0.369089                 NaN            NaN            NaN
  1325.81        500.000        98.9074                 NaN            NaN            NaN            NaN            NaN  0.274594       0.458002       0.359998                 NaN            NaN            NaN
  1323.31        500.000        98.9314                 NaN            NaN            NaN            NaN            NaN  0.267942       0.448858       0.351780                 NaN            NaN            NaN
  1320.80        500.000        98.9520                 NaN            NaN            NaN            NaN            NaN  0.261651       0.441473       0.344922                 NaN            NaN            NaN
  1318.30        500.000        98.9744                 NaN            NaN            NaN            NaN            NaN  0.433132       0.255196       0.337265                 NaN            NaN            NaN
  1315.79        500.000        98.9955                 NaN            NaN            NaN            NaN            NaN  0.249223       0.425201       0.330035                 NaN            NaN            NaN
  1313.28        500.000        99.0159                 NaN            NaN            NaN            NaN            NaN  0.243516       0.417516       0.323065                 NaN            NaN            NaN
  1310.78        500.000        99.0362                 NaN            NaN            NaN            NaN            NaN  0.410197       0.237390       0.316251                 NaN            NaN            NaN
  1308.27        500.000        99.0555                 NaN            NaN            NaN            NaN            NaN  0.231593       0.403280       0.309604                 NaN            NaN            NaN
  1305.76        500.000        99.1085                 NaN            NaN  0.156988                 NaN            NaN  0.935071E-001  0.325149       0.315839                 NaN            NaN            NaN
  1303.26        500.000        99.1070                 NaN            NaN            NaN            NaN            NaN  0.378954       0.222933       0.291066                 NaN            NaN            NaN
  1300.75        500.000        99.1117                 NaN            NaN  0.571674E-003            NaN            NaN  0.381163       0.215970       0.290599                 NaN            NaN            NaN
  1298.25        500.000        99.1432                 NaN            NaN  0.446150E-001            NaN            NaN  0.239903       0.286103       0.286193                 NaN            NaN            NaN
  1295.74        500.000        99.1819                 NaN            NaN  0.114517                 NaN            NaN  0.137820       0.282937       0.282822                 NaN            NaN            NaN
  1293.23        500.000        99.1985                 NaN            NaN  0.111331                 NaN            NaN  0.276859       0.136721       0.276589                 NaN            NaN            NaN
  1290.73        500.000        88.4408                 NaN            NaN            NaN            NaN            NaN   1.02923        1.95370        1.44140        7.13484                 NaN            NaN
  1288.22        500.000        80.7933                 NaN            NaN            NaN            NaN            NaN   1.62032        3.05683        2.26917        12.2604                 NaN            NaN
  1285.71        500.000        84.2248                 NaN            NaN            NaN            NaN            NaN   2.50962        1.34988        1.88457        10.0311                 NaN            NaN
  1283.21        500.000        86.6970                 NaN            NaN            NaN            NaN            NaN   2.11422        1.15276        1.60467        8.43133                 NaN            NaN
  1280.70        500.000        88.5235                 NaN            NaN            NaN            NaN            NaN   1.82147        1.00717        1.39668        7.25121                 NaN            NaN
  1278.20        500.000        89.9590                 NaN            NaN            NaN            NaN            NaN  0.887917        1.59395        1.23171        6.32742                 NaN            NaN
  1275.69        500.000        91.0872                 NaN            NaN            NaN            NaN            NaN   1.41409       0.794306        1.10081        5.60357                 NaN            NaN
  1273.18        500.000        92.0069                 NaN            NaN            NaN            NaN            NaN   1.26774       0.716795       0.993164        5.01541                 NaN            NaN
  1270.68        500.000        92.7647                 NaN            NaN            NaN            NaN            NaN   1.14751       0.651935       0.903630        4.53223                 NaN            NaN
  1268.17        500.000        93.4004                 NaN            NaN            NaN            NaN            NaN  0.595339        1.04857       0.827980        4.12770                 NaN            NaN
  1265.66        500.000        93.9410                 NaN            NaN            NaN            NaN            NaN  0.967057       0.543093       0.762946        3.78590                 NaN            NaN
  1263.16        500.000        94.4053                 NaN            NaN            NaN            NaN            NaN  0.895315       0.502063       0.706619        3.49074                 NaN            NaN
  1260.65        500.000        94.8027                 NaN            NaN            NaN            NaN            NaN  0.843057       0.457433       0.658151        3.23864                 NaN            NaN
  1258.15        500.000        95.1548                 NaN            NaN            NaN            NaN            NaN  0.412649       0.801054       0.614716        3.01680                 NaN            NaN
  1255.64        500.000        95.4656                 NaN            NaN            NaN            NaN            NaN  0.767183       0.370231       0.576098        2.82085                 NaN            NaN
  1253.13        500.000        95.7532                 NaN            NaN            NaN            NaN            NaN  0.691290       0.374230       0.539655        2.64160                 NaN            NaN
  1250.63        500.000        95.9945                 NaN            NaN            NaN            NaN            NaN  0.852199       0.153607       0.509991        2.48967                 NaN            NaN
  1248.12        500.000        96.2237                 NaN            NaN            NaN            NaN            NaN  0.950686                 NaN  0.480201        2.34537                 NaN            NaN
  1245.61        500.000        96.4272                 NaN            NaN            NaN            NaN            NaN  0.899811                 NaN  0.453525        2.21949                 NaN            NaN
  1243.11        500.000        96.6126                 NaN            NaN            NaN            NaN            NaN  0.854365                 NaN  0.428686        2.10432                 NaN            NaN
  1240.60        500.000        96.7828                 NaN            NaN            NaN            NaN            NaN  0.811928                 NaN  0.407037        1.99826                 NaN            NaN
  1238.10        500.000        96.9442                 NaN            NaN            NaN            NaN            NaN  0.769430                 NaN  0.386833        1.89953                 NaN            NaN
  1235.59        500.000        97.0849                 NaN            NaN            NaN            NaN            NaN  0.737734                 NaN  0.366449        1.81091                 NaN            NaN
  1233.08        500.000        97.2181                 NaN            NaN            NaN            NaN            NaN  0.704322                 NaN  0.348346        1.72928                 NaN            NaN
  1230.58        500.000        97.3330                 NaN            NaN            NaN            NaN            NaN  0.677162                 NaN  0.334391        1.65542                 NaN            NaN
  1228.07        500.000        97.4508                 NaN            NaN            NaN            NaN            NaN  0.647354                 NaN  0.318642        1.58321                 NaN            NaN
  1225.56        500.000        97.5576                 NaN            NaN            NaN            NaN            NaN  0.621396                 NaN  0.303410        1.51760                 NaN            NaN
  1223.06        500.000        97.6626                 NaN            NaN            NaN            NaN            NaN  0.592865                 NaN  0.290829        1.45369                 NaN            NaN
  1220.55        500.000        97.7474                 NaN            NaN            NaN            NaN            NaN  0.575961                 NaN  0.277074        1.39956                 NaN            NaN
  1218.05        500.000        97.8370                 NaN            NaN            NaN            NaN            NaN  0.552253                 NaN  0.266475        1.34427                 NaN            NaN
  1215.54        500.000        97.9161                 NaN            NaN            NaN            NaN            NaN  0.533039                 NaN  0.255829        1.29502                 NaN            NaN
  1213.03        500.000        97.9963                 NaN            NaN            NaN            NaN            NaN  0.514149                 NaN  0.242656        1.24693                 NaN            NaN
  1210.53        500.000        98.0714                 NaN            NaN            NaN            NaN            NaN  0.493834                 NaN  0.233869        1.20092                 NaN            NaN
  1208.02        500.000        93.4187                 NaN            NaN            NaN            NaN            NaN  0.894381                 NaN  0.577668        2.88512        2.22412                 NaN
  1205.51        500.000        84.5603                 NaN            NaN            NaN            NaN            NaN   1.65027                 NaN   1.25065        6.19189        6.28931       0.576237E-001
  1203.01        500.000        42.5173                 NaN            NaN            NaN            NaN            NaN   5.25805       0.886935        4.65767        23.1296        23.3303       0.220111     
  1200.50        500.000        99.5838                 NaN            NaN            NaN            NaN            NaN  0.798958E-001            NaN            NaN  0.135824E-002  0.334949                 NaN
  1197.99        500.000        97.3957                 NaN            NaN            NaN            NaN            NaN  0.544812E-002  0.277713       0.244747        1.21773       0.847959       0.106850E-001
  1195.49        500.000        99.1322                 NaN            NaN            NaN            NaN            NaN  0.314931                 NaN  0.912275E-001            NaN  0.446484       0.151198E-001
  1192.98        500.000        95.3615                 NaN            NaN            NaN            NaN            NaN  0.329362       0.232679E-005  0.206743        2.16440        1.92784       0.101976E-001
  1190.48        500.000        48.7362                 NaN            NaN            NaN            NaN            NaN   4.75220                 NaN   3.81668        21.6282        20.9224       0.144288     
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.60785        5.74526        7.05154        43.1296        41.1352       0.330527     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.89961       0.426692        7.04070        43.1612        41.1319       0.339856     
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.49737        5.86020        7.05712        43.1175        41.1390       0.328811     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.34212                 NaN   7.05445        43.1292        41.1392       0.335046     
  1177.94        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.34494                 NaN   7.05821        43.1214        41.1413       0.334130     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.34591                 NaN   7.06502        43.1128        41.1428       0.333537     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.35087                 NaN   7.06617        43.1048        41.1458       0.332302     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.35992                 NaN   7.06745        43.0920        41.1499       0.330673     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.36142                 NaN   7.07317        43.0836        41.1520       0.329802     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.35988                 NaN   7.07767        43.0801        41.1527       0.329649     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.19852       0.168236        7.08239        43.0675        41.1554       0.327926     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.36660                 NaN   7.08613        43.0624        41.1573       0.327531     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.36713                 NaN   7.08817        43.0584        41.1591       0.327265     
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.36944                 NaN   7.09144        43.0514        41.1612       0.326540     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.37215                 NaN   7.09486        43.0439        41.1634       0.325728     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.37563                 NaN   7.09870        43.0352        41.1658       0.324710     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.38358                 NaN   7.10563        43.0192        41.1689       0.322642     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.38406                 NaN   7.10703        43.0157        41.1709       0.322376     
  1142.86        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.38821                 NaN   7.11206        43.0054        41.1731       0.321176     
  1140.35        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.39102                 NaN   7.11519        42.9976        41.1758       0.320378     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.418393        7.97481        7.11788        42.9915        41.1777       0.319681     
  1135.34        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.516146        7.91734        7.16005        42.9115        41.1864       0.308559     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.400801        8.03639        7.16411        42.9025        41.1888       0.307470     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.834521E-001   8.35418        7.16707        42.8978        41.1903       0.307157     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.44127                 NaN   7.17076        42.8892        41.1927       0.306094     
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.44614                 NaN   7.17475        42.8790        41.1954       0.304745     
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.44865                 NaN   7.17706        42.8726        41.1977       0.303983     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.42301                 NaN   7.14943        42.9216        41.1947       0.311216     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.23159       0.220124        7.18083        42.8627        41.2018       0.302941     
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.22309       0.229752        7.18228        42.8586        41.2038       0.302527     
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.20601       0.247875        7.18366        42.8546        41.2057       0.302145     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.19893       0.256117        7.18504        42.8505        41.2077       0.301728     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.35383        1.09485        7.17811        42.8614        41.2081       0.303683     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.14755       0.309529        7.18763        42.8427        41.2116       0.300977     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.89195       0.565115        7.18785        42.8409        41.2133       0.300921     
  1100.25        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.77766       0.680976        7.19027        42.8353        41.2154       0.300339     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.76891       0.690123        7.19097        42.8326        41.2173       0.300126     
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.41798       0.439986E-001   7.19627        42.8235        41.2190       0.299309     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.90806       0.553277        7.19336        42.8247        41.2213       0.299341     
  1090.23        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.57581       0.888090        7.19535        42.8187        41.2234       0.298682     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.58049       0.884912        7.19697        42.8140        41.2254       0.298211     
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.55715       0.909864        7.19867        42.8092        41.2274       0.297722     
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.50071       0.968003        7.20045        42.8041        41.2295       0.297218     
  1080.20        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.42713        1.04345        7.20241        42.7987        41.2317       0.296673     
  1077.69        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.65674        1.83408        7.21774        42.7628        41.2364       0.292266     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.11408        1.35281        7.20129        42.7992        41.2353       0.297400     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.10569        2.38774        7.22151        42.7526        41.2409       0.291496     
  1070.18        500.000                 NaN            NaN            NaN  0.135264                 NaN            NaN   5.05223        3.20729        7.19369        42.8104        41.2995       0.301615     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   5.94558        2.55334        7.22710        42.7382        41.2457       0.290112     
  1065.16        500.000                 NaN            NaN            NaN   1.11958                 NaN            NaN   6.54691                 NaN   6.98165        43.2606        41.7143       0.376931     
  1062.66        500.000                 NaN            NaN            NaN   1.13447                 NaN            NaN   6.52480                 NaN   6.98134        43.2588        41.7234       0.377236     
  1060.15        500.000                 NaN            NaN            NaN   1.23080                 NaN            NaN   6.35323                 NaN   6.95857        43.3069        41.7650       0.385520     
  1057.64        500.000                 NaN            NaN            NaN   1.27712                 NaN            NaN   6.27307                 NaN   6.94922        43.3250        41.7866       0.388990     
  1055.14        500.000                 NaN            NaN            NaN   1.23389                 NaN            NaN   6.35575                 NaN   6.96109        43.2923        41.7722       0.384768     
  1052.63        500.000                 NaN            NaN            NaN   1.25970                 NaN            NaN   6.31173                 NaN   6.95940        43.2989        41.7846       0.385669     
  1050.13        500.000                 NaN            NaN            NaN   1.39436                 NaN            NaN   6.07187                 NaN   6.92729        43.3653        41.8434       0.397800     
  1047.62        500.000                 NaN            NaN            NaN   1.41300                 NaN            NaN   6.03972                 NaN   6.92352        43.3729        41.8520       0.398790     
  1045.11        500.000                 NaN            NaN            NaN   1.34703                 NaN            NaN   6.16826                 NaN   6.94191        43.3288        41.8233       0.390692     
  1042.61        500.000                 NaN            NaN            NaN   1.45559                 NaN            NaN   5.97093                 NaN   6.91673        43.3796        41.8758       0.401265     
  1040.10        500.000                 NaN            NaN            NaN   1.48362                 NaN            NaN   5.91991                 NaN   6.91213        43.3921        41.8887       0.403559     
  1037.59        500.000                 NaN            NaN            NaN   1.48662                 NaN            NaN   5.92581                 NaN   6.91655        43.3768        41.8921       0.402144     
  1035.09        500.000                 NaN            NaN            NaN   1.54580                 NaN            NaN   5.80824                 NaN   6.89592        43.4218        41.9185       0.409663     
  1032.58        500.000                 NaN            NaN            NaN   1.59146                 NaN            NaN   5.73699                 NaN   6.89124        43.4244        41.9428       0.413074     
  1030.08        500.000                 NaN            NaN            NaN   1.55587                 NaN            NaN   5.81043                 NaN   6.90505        43.3924        41.9293       0.406944     
  1027.57        500.000                 NaN            NaN            NaN   1.55237                 NaN            NaN   5.79389                 NaN   6.89854        43.4150        41.9296       0.410565     
  1025.06        500.000                 NaN            NaN            NaN   1.58963                 NaN            NaN   5.74285                 NaN   6.89699        43.4138        41.9465       0.410192     
  1022.56        500.000                 NaN            NaN            NaN   1.59945                 NaN            NaN   5.73629                 NaN   6.89965        43.4014        41.9538       0.409389     
  1020.05        500.000                 NaN            NaN            NaN   1.64703                 NaN            NaN   5.64104                 NaN   6.88431        43.4372        41.9753       0.415109     
  1017.54        500.000                 NaN            NaN            NaN   1.64896                 NaN            NaN   5.64547                 NaN   6.88862        43.4242        41.9790       0.413708     
  1015.04        500.000                 NaN            NaN            NaN   1.64854                 NaN            NaN   5.65463                 NaN   6.89177        43.4115        41.9810       0.412572     
  1012.53        500.000                 NaN            NaN            NaN   1.66840                 NaN            NaN   5.61465                 NaN   6.88691        43.4241        41.9915       0.414403     
  1010.03        500.000                 NaN            NaN            NaN   1.68320                 NaN            NaN   5.58780                 NaN   6.88136        43.4326        41.9990       0.416032     
  1007.52        500.000                 NaN            NaN            NaN   1.69833                 NaN            NaN   5.56390                 NaN   6.88223        43.4300        42.0090       0.416557     
  1005.01        500.000                 NaN            NaN            NaN   1.71832                 NaN            NaN   5.53320                 NaN   6.87980        43.4311        42.0198       0.417726     
  1002.51        500.000                 NaN            NaN            NaN   1.72196                 NaN            NaN   5.52705                 NaN   6.88050        43.4291        42.0239       0.417536     
  1000.00        500.000                 NaN            NaN            NaN   1.76821                 NaN            NaN   5.44202                 NaN   6.86831        43.4553        42.0436       0.422539     
